business_id,business_name,city,state,primary_cuisine,performance_tier,tier_label,order_month,order_day_of_week,total_orders,delivered_orders,cancelled_orders,fulfillment_rate,on_time_rate,avg_delivery_min,p90_delivery_min,total_gmv_usd,avg_order_value_usd,total_delivery_fees_usd,_is_synthetic_data
3bcfb998-0838-4404-bd85-1c937d6bba27,Restaurant 640,Philadelphia,CO,Italian,2,Below Average,2022-09-01,Saturday,1,1.0,0.0,1.0,0.0,43.0,43.0,31.48,31.48,5.01,True
b7d5dc5c-a74e-4884-8a08-b588145a5695,Restaurant 664,Philadelphia,CO,American (New),2,Below Average,2023-01-01,Sunday,1,1.0,0.0,1.0,0.0,46.0,46.0,24.04,24.04,5.19,True
52e8fb34-c578-4ef6-aa7a-6b36da3362b7,Restaurant 676,Philadelphia,CO,Coffee & Tea,2,Below Average,2022-05-01,Friday,1,1.0,0.0,1.0,1.0,16.0,16.0,34.38,34.38,4.45,True
6e510df3-bcf4-4569-bcf2-76ba6b464291,Restaurant 688,Philadelphia,CO,Sushi,2,Below Average,2022-03-01,Wednesday,1,1.0,0.0,1.0,0.0,51.0,51.0,48.33,48.33,7.61,True
9d5835e6-d19e-49f9-b602-d7f5f81ccf29,Restaurant 689,Philadelphia,CO,Italian,2,Below Average,2024-06-01,Monday,1,1.0,0.0,1.0,1.0,23.0,23.0,29.85,29.85,2.93,True
66eee0aa-2503-47bc-a553-ccb1896798de,Restaurant 706,Philadelphia,CO,Sushi,2,Below Average,2024-09-01,Sunday,1,1.0,0.0,1.0,1.0,18.0,18.0,27.58,27.58,2.68,True
f3124524-fe88-43db-bdc0-b8899ac991b0,Restaurant 728,Philadelphia,CO,Chinese,2,Below Average,2022-03-01,Thursday,1,1.0,0.0,1.0,0.0,35.0,35.0,16.83,16.83,1.22,True
7bcf338e-a1b8-4088-8fe5-443844f4e484,Restaurant 740,Philadelphia,CO,Chinese,2,Below Average,2024-07-01,Friday,1,1.0,0.0,1.0,0.0,44.0,44.0,47.25,47.25,4.99,True
52775d01-bd36-429f-a4bf-98ea53967b12,Restaurant 760,Philadelphia,CO,Pizza,2,Below Average,2022-03-01,Wednesday,1,1.0,0.0,1.0,1.0,34.0,34.0,39.0,39.0,1.53,True
610b9511-169a-482d-b6c7-868749a8dc02,Restaurant 780,Philadelphia,CO,Mexican,2,Below Average,2024-12-01,Friday,1,1.0,0.0,1.0,0.0,52.0,52.0,38.76,38.76,1.71,True
b8548863-aaf9-4e15-89a2-7f88a0c42b08,Restaurant 911,Philadelphia,CO,Seafood,3,Average,2022-09-01,Friday,1,0.0,1.0,0.0,,,,27.03,27.03,2.62,True
6246a3ea-031d-46d2-ac96-8112879411b3,Restaurant 913,Philadelphia,CO,Burgers,3,Average,2023-10-01,Monday,1,1.0,0.0,1.0,0.0,52.0,52.0,29.9,29.9,1.5,True
b4df87c7-7d74-47e5-9b26-ed0dfcbba978,Restaurant 914,Philadelphia,CO,Italian,3,Average,2023-01-01,Monday,1,1.0,0.0,1.0,1.0,10.0,10.0,23.02,23.02,2.86,True
2c2f6ec2-2155-443b-abc4-0ef3d003f4ed,Restaurant 928,Philadelphia,CO,Mexican,3,Average,2023-10-01,Friday,1,1.0,0.0,1.0,0.0,57.0,57.0,16.59,16.59,5.13,True
eb0274f1-06bc-4d4b-ba9e-553b0cb5c0e5,Restaurant 934,Philadelphia,CO,Seafood,3,Average,2022-07-01,Sunday,1,1.0,0.0,1.0,1.0,28.0,28.0,8.0,8.0,2.0,True
2481c45e-4b90-4472-aaa7-e14d81b4f2bf,Restaurant 965,Philadelphia,CO,Burgers,3,Average,2024-07-01,Tuesday,1,1.0,0.0,1.0,0.0,33.0,33.0,35.97,35.97,1.62,True
6a4dea5a-acd6-4a0f-94f1-76aee923108a,Restaurant 974,Philadelphia,CO,Thai,3,Average,2022-03-01,Saturday,1,1.0,0.0,1.0,1.0,13.0,13.0,27.32,27.32,5.76,True
4ec9fe38-9d1f-4f7d-96f3-4d4149e45e97,Restaurant 993,Philadelphia,CO,Burgers,3,Average,2022-01-01,Monday,1,1.0,0.0,1.0,1.0,40.0,40.0,50.04,50.04,2.45,True
1c6668cf-2035-4c38-944e-5456123ad708,Restaurant 1000,Philadelphia,CO,Burgers,3,Average,2023-11-01,Sunday,1,1.0,0.0,1.0,1.0,33.0,33.0,15.36,15.36,5.66,True
e296d202-f022-42b9-988d-360a619d8343,Restaurant 1020,Philadelphia,CO,Burgers,3,Average,2024-02-01,Monday,1,1.0,0.0,1.0,0.0,36.0,36.0,35.6,35.6,2.87,True
d14e9175-d81b-4006-b0a6-dfbf59ff8656,Restaurant 1044,Philadelphia,CO,Italian,3,Average,2024-10-01,Friday,1,1.0,0.0,1.0,0.0,48.0,48.0,32.42,32.42,6.11,True
37d7f590-d95e-44f2-897a-98750153f803,Restaurant 1046,Philadelphia,CO,Burgers,3,Average,2022-06-01,Saturday,1,1.0,0.0,1.0,1.0,44.0,44.0,8.0,8.0,5.71,True
98704bbd-22a4-4064-90df-f0915b69bccf,Restaurant 1086,Philadelphia,CO,Thai,3,Average,2023-09-01,Tuesday,1,1.0,0.0,1.0,0.0,52.0,52.0,18.18,18.18,7.38,True
7a748cca-8684-4191-a095-ddcad7010130,Restaurant 1093,Philadelphia,CO,Sushi,3,Average,2022-01-01,Monday,1,1.0,0.0,1.0,1.0,25.0,25.0,31.27,31.27,2.52,True
e617f2f1-9f83-434f-9629-6385a0b313df,Restaurant 1106,Philadelphia,CO,Seafood,3,Average,2024-02-01,Friday,1,1.0,0.0,1.0,1.0,32.0,32.0,25.94,25.94,4.7,True
4551a7b7-3717-4d3d-9f6c-dc8b7834f807,Restaurant 1144,Philadelphia,CO,Italian,3,Average,2024-02-01,Saturday,1,1.0,0.0,1.0,1.0,35.0,35.0,27.44,27.44,3.72,True
f64d42d8-5d6f-4ba3-b37a-d1fe63e4d8f9,Restaurant 1161,Philadelphia,CO,Pizza,3,Average,2022-08-01,Friday,1,1.0,0.0,1.0,0.0,46.0,46.0,35.13,35.13,2.31,True
91db77b1-0bab-456d-a759-f24b7da60d83,Restaurant 1168,Philadelphia,CO,Seafood,3,Average,2022-07-01,Wednesday,1,1.0,0.0,1.0,0.0,38.0,38.0,38.05,38.05,2.6,True
3e615fe9-f6eb-4d9c-8e58-66031363460a,Restaurant 1174,Philadelphia,CO,Seafood,3,Average,2022-12-01,Thursday,1,1.0,0.0,1.0,1.0,18.0,18.0,45.46,45.46,3.07,True
cf052e07-e854-425f-aa56-1f8759dc14af,Restaurant 1184,Philadelphia,CO,Seafood,3,Average,2022-01-01,Sunday,1,1.0,0.0,1.0,1.0,24.0,24.0,12.07,12.07,6.69,True
394f87d6-2bc1-4cdf-a7ee-8969c305999c,Restaurant 1196,Philadelphia,CO,Seafood,3,Average,2022-06-01,Wednesday,1,1.0,0.0,1.0,1.0,52.0,52.0,15.99,15.99,7.79,True
892bfd96-b2bf-4fe5-9236-df64462397a2,Restaurant 1228,Philadelphia,CO,Italian,4,Strong,2022-12-01,Monday,1,1.0,0.0,1.0,0.0,47.0,47.0,28.3,28.3,4.33,True
32416e25-476c-4c1a-8a99-eb9067939b8e,Restaurant 1232,Philadelphia,CO,Pizza,4,Strong,2024-02-01,Monday,1,1.0,0.0,1.0,1.0,10.0,10.0,37.55,37.55,7.27,True
530282f3-48d2-4fd5-9c91-e2915a3de69e,Restaurant 1242,Philadelphia,CO,Coffee & Tea,4,Strong,2023-08-01,Friday,1,1.0,0.0,1.0,1.0,45.0,45.0,29.48,29.48,7.64,True
9cdf422a-1737-4844-804f-f3f7445891c6,Restaurant 1246,Philadelphia,CO,Mexican,4,Strong,2024-06-01,Thursday,1,1.0,0.0,1.0,1.0,39.0,39.0,34.83,34.83,3.59,True
8d7b7c77-224e-44e7-abd2-58440cf94146,Restaurant 1256,Philadelphia,CO,Seafood,4,Strong,2022-09-01,Friday,1,1.0,0.0,1.0,1.0,30.0,30.0,24.63,24.63,3.63,True
b3421fcf-c288-4154-bb38-a76cdb5493b6,Restaurant 1287,Philadelphia,CO,Italian,4,Strong,2023-08-01,Tuesday,1,1.0,0.0,1.0,1.0,43.0,43.0,48.52,48.52,4.09,True
7d77f3d5-9661-4a48-bc50-276af59798f0,Restaurant 1293,Philadelphia,CO,Thai,4,Strong,2024-09-01,Monday,1,1.0,0.0,1.0,0.0,21.0,21.0,15.99,15.99,4.4,True
baeea725-7d61-4880-97f3-1464934553dd,Restaurant 1298,Philadelphia,CO,Thai,4,Strong,2022-10-01,Sunday,1,1.0,0.0,1.0,1.0,42.0,42.0,20.3,20.3,1.46,True
bab28f09-4af5-4700-9f38-b86466e0a8c3,Restaurant 1304,Philadelphia,CO,Chinese,4,Strong,2023-11-01,Friday,1,1.0,0.0,1.0,1.0,27.0,27.0,33.09,33.09,7.31,True
944cdb17-4eac-4012-bdeb-53d374834d1b,Restaurant 1312,Philadelphia,CO,Burgers,4,Strong,2024-07-01,Monday,1,1.0,0.0,1.0,1.0,38.0,38.0,38.6,38.6,3.37,True
cc86ffe0-902e-4790-87df-41573291b731,Restaurant 1314,Philadelphia,CO,Thai,4,Strong,2024-01-01,Saturday,1,1.0,0.0,1.0,1.0,10.0,10.0,21.45,21.45,1.28,True
4db6e23b-c2ae-4d32-baf0-3e18a981ee57,Restaurant 1315,Philadelphia,CO,Pizza,4,Strong,2023-10-01,Monday,1,1.0,0.0,1.0,0.0,64.0,64.0,11.24,11.24,4.77,True
23eb233c-bbb7-41ce-9834-a5cefdc4017a,Restaurant 1356,Philadelphia,CO,Coffee & Tea,4,Strong,2023-11-01,Sunday,1,1.0,0.0,1.0,1.0,31.0,31.0,60.09,60.09,1.06,True
6e532e2a-a7ec-4bc1-a73c-f9cbfcb015f2,Restaurant 1384,Philadelphia,CO,Seafood,4,Strong,2024-08-01,Monday,1,1.0,0.0,1.0,1.0,37.0,37.0,8.0,8.0,7.35,True
590aee83-b720-448e-b3f2-4a8570d03160,Restaurant 1415,Philadelphia,CO,Chinese,4,Strong,2024-12-01,Thursday,1,1.0,0.0,1.0,1.0,16.0,16.0,41.61,41.61,5.73,True
f1a5c50f-a907-46bf-9c6d-df9a36e6ccbb,Restaurant 1431,Philadelphia,CO,Seafood,4,Strong,2024-10-01,Friday,1,1.0,0.0,1.0,1.0,18.0,18.0,44.44,44.44,2.44,True
e4828866-b82f-45c2-80ae-1b9a77bdbc25,Restaurant 1434,Philadelphia,CO,Seafood,4,Strong,2024-06-01,Wednesday,1,1.0,0.0,1.0,0.0,57.0,57.0,8.0,8.0,3.17,True
83315ede-7778-44a5-b680-1030fcc1e342,Restaurant 1441,Philadelphia,CO,Chinese,4,Strong,2023-01-01,Wednesday,1,1.0,0.0,1.0,0.0,45.0,45.0,35.98,35.98,6.66,True
98950463-b9e8-4a60-956c-1c6be4c6b8a5,Restaurant 1448,Philadelphia,CO,Chinese,4,Strong,2022-03-01,Thursday,1,1.0,0.0,1.0,0.0,44.0,44.0,54.49,54.49,5.88,True
6a69ee2a-c037-49f4-b45d-70c665a4c016,Restaurant 1450,Philadelphia,CO,Coffee & Tea,4,Strong,2022-04-01,Wednesday,1,1.0,0.0,1.0,0.0,66.0,66.0,40.06,40.06,1.51,True
fba73bf8-d40c-4e3a-a42a-04eca45ec072,Restaurant 1461,Philadelphia,CO,Seafood,4,Strong,2022-09-01,Thursday,1,1.0,0.0,1.0,0.0,55.0,55.0,47.64,47.64,5.54,True
7fe2f7a2-0bee-45a9-9026-8ebdfe382f3d,Restaurant 1479,Philadelphia,CO,Chinese,4,Strong,2024-12-01,Saturday,1,1.0,0.0,1.0,0.0,51.0,51.0,20.98,20.98,5.05,True
a4b89c7f-f0c3-4e51-b512-9e0293a0fe01,Restaurant 1491,Philadelphia,CO,Seafood,4,Strong,2022-07-01,Thursday,1,1.0,0.0,1.0,0.0,41.0,41.0,27.59,27.59,2.53,True
99dc75d8-4b0a-4c60-9cff-6cf87a91eec0,Restaurant 1517,Philadelphia,CO,Sushi,4,Strong,2023-03-01,Monday,1,1.0,0.0,1.0,0.0,31.0,31.0,8.0,8.0,5.13,True
acf07cd1-be70-465a-957e-f8ce255df639,Restaurant 1539,Philadelphia,CO,Burgers,4,Strong,2024-10-01,Tuesday,1,1.0,0.0,1.0,1.0,36.0,36.0,21.94,21.94,3.2,True
3a2ee7b6-ffed-4ca4-9204-42b330623809,Restaurant 1558,Philadelphia,CO,Sushi,4,Strong,2024-10-01,Wednesday,1,1.0,0.0,1.0,1.0,22.0,22.0,18.15,18.15,7.25,True
a2416b0c-f55e-4f3c-8501-9b3fd33b1b29,Restaurant 1563,Philadelphia,CO,Chinese,4,Strong,2022-10-01,Monday,1,1.0,0.0,1.0,1.0,21.0,21.0,12.78,12.78,2.0,True
530b77de-d14e-49e0-88cf-46f88cc81b83,Restaurant 1582,Philadelphia,CO,Sushi,4,Strong,2024-12-01,Wednesday,1,1.0,0.0,1.0,1.0,11.0,11.0,32.87,32.87,3.18,True
f6a5829b-7783-4f62-87e9-8514484e1362,Restaurant 1585,Philadelphia,CO,Italian,4,Strong,2022-02-01,Thursday,1,1.0,0.0,1.0,1.0,46.0,46.0,24.6,24.6,1.89,True
0a81fa0a-021b-4194-a11a-f3eb5998fb70,Restaurant 1634,Philadelphia,CO,Seafood,5,Elite,2022-05-01,Saturday,1,1.0,0.0,1.0,1.0,37.0,37.0,54.53,54.53,4.41,True
27eaab64-09e4-49d5-ad52-955fa9c037d3,Restaurant 1652,Philadelphia,CO,Seafood,5,Elite,2024-07-01,Tuesday,1,1.0,0.0,1.0,1.0,26.0,26.0,27.35,27.35,3.58,True
9889012c-0933-4446-a312-974bf5f7cc88,Restaurant 1660,Philadelphia,CO,Pizza,5,Elite,2023-08-01,Thursday,1,1.0,0.0,1.0,1.0,12.0,12.0,16.08,16.08,1.62,True
e332c60f-fa43-408c-95cc-751ec7688d1a,Restaurant 1674,Philadelphia,CO,Sushi,5,Elite,2022-09-01,Sunday,1,1.0,0.0,1.0,0.0,49.0,49.0,26.8,26.8,4.44,True
e54b34c9-9e3e-44d2-b8ee-cb0e9e34de59,Restaurant 1686,Philadelphia,CO,Sushi,5,Elite,2023-12-01,Sunday,1,1.0,0.0,1.0,1.0,33.0,33.0,30.04,30.04,1.64,True
9f3dff24-a5d7-4924-8e12-bba837b933f5,Restaurant 1697,Philadelphia,CO,Coffee & Tea,5,Elite,2023-02-01,Tuesday,1,1.0,0.0,1.0,1.0,31.0,31.0,29.99,29.99,5.51,True
5ebe950a-bb5a-44d1-8816-35cd95e812a4,Restaurant 1705,Philadelphia,CO,Coffee & Tea,5,Elite,2024-03-01,Wednesday,1,1.0,0.0,1.0,1.0,29.0,29.0,25.56,25.56,4.88,True
b0fe070f-91d6-4e65-b0a1-018c0830ad5c,Restaurant 1713,Philadelphia,CO,Seafood,5,Elite,2023-07-01,Thursday,1,1.0,0.0,1.0,1.0,18.0,18.0,8.0,8.0,5.44,True
e2e03bb4-3865-4986-8202-d0e2e96a87d0,Restaurant 1723,Philadelphia,CO,Mexican,5,Elite,2022-09-01,Monday,1,1.0,0.0,1.0,1.0,31.0,31.0,8.0,8.0,7.98,True
4193bff4-85df-4d06-8cd8-563b046dcac4,Restaurant 1741,Philadelphia,CO,Seafood,5,Elite,2022-10-01,Thursday,1,1.0,0.0,1.0,1.0,38.0,38.0,19.66,19.66,6.55,True
5fecb5c9-9051-42ef-b6eb-47ace5c01733,Restaurant 1772,Philadelphia,CO,Seafood,5,Elite,2023-11-01,Thursday,1,1.0,0.0,1.0,1.0,23.0,23.0,37.9,37.9,3.49,True
e73cc532-82c3-4beb-9289-5d3d013cf4ca,Restaurant 1791,Philadelphia,CO,Sushi,5,Elite,2023-10-01,Tuesday,1,1.0,0.0,1.0,1.0,24.0,24.0,42.66,42.66,1.56,True
abadbe72-251b-4bc9-9985-95a2e42f872f,Restaurant 1802,Philadelphia,CO,Pizza,5,Elite,2023-03-01,Thursday,1,1.0,0.0,1.0,1.0,36.0,36.0,8.55,8.55,3.69,True
d4308e7b-3a78-4c99-8c00-94d3d130a68d,Restaurant 1818,Philadelphia,CO,Seafood,5,Elite,2023-08-01,Monday,1,1.0,0.0,1.0,1.0,23.0,23.0,49.49,49.49,6.82,True
d85d6b64-796f-4ef6-bceb-89a17251c012,Restaurant 1838,Philadelphia,CO,Italian,5,Elite,2023-07-01,Saturday,1,1.0,0.0,1.0,0.0,57.0,57.0,14.7,14.7,3.41,True
270ebe3e-be69-4492-aea2-bd858daf08e7,Restaurant 1842,Philadelphia,CO,Thai,5,Elite,2023-12-01,Sunday,1,1.0,0.0,1.0,1.0,36.0,36.0,34.78,34.78,6.77,True
4e2c07cc-8835-419f-8ae3-e50f4453eda2,Restaurant 1848,Philadelphia,CO,Italian,5,Elite,2024-09-01,Tuesday,1,1.0,0.0,1.0,0.0,36.0,36.0,29.66,29.66,4.36,True
d71351bc-86a1-4b0c-9c64-d38c9580cf64,Restaurant 1852,Philadelphia,CO,American (New),5,Elite,2024-12-01,Sunday,1,1.0,0.0,1.0,0.0,60.0,60.0,52.64,52.64,7.67,True
c56034aa-2f78-4abb-8b41-ca896dd43bbd,Restaurant 1859,Philadelphia,CO,Thai,5,Elite,2022-07-01,Saturday,1,1.0,0.0,1.0,1.0,41.0,41.0,26.22,26.22,1.94,True
b0662d42-f6a7-4695-b775-7b915c173b06,Restaurant 1876,Philadelphia,CO,Mexican,5,Elite,2024-03-01,Thursday,1,1.0,0.0,1.0,0.0,45.0,45.0,8.0,8.0,1.37,True
1b673978-6110-45ed-8638-3dc37a269223,Restaurant 1941,Philadelphia,CO,Pizza,5,Elite,2024-03-01,Monday,1,1.0,0.0,1.0,1.0,15.0,15.0,29.97,29.97,2.72,True
a46514ad-9c13-4471-8073-6afd9372d5e3,Restaurant 1954,Philadelphia,CO,American (New),5,Elite,2024-03-01,Friday,1,1.0,0.0,1.0,1.0,24.0,24.0,42.83,42.83,5.87,True
280220a3-448d-4018-b918-53ffc3ded458,Restaurant 1960,Philadelphia,CO,Italian,5,Elite,2023-12-01,Saturday,1,1.0,0.0,1.0,0.0,56.0,56.0,58.3,58.3,7.13,True
e79a3345-5f1a-4493-9b76-e3d05de99191,Restaurant 1999,Philadelphia,CO,Italian,5,Elite,2022-12-01,Thursday,1,1.0,0.0,1.0,1.0,31.0,31.0,15.23,15.23,7.24,True
cb8f8a44-90f9-4667-b289-8ee7f3cad5ae,Restaurant 1052,Philadelphia,NY,Thai,3,Average,2022-11-01,Wednesday,1,1.0,0.0,1.0,0.0,43.0,43.0,49.72,49.72,1.56,True
39b4e4fe-e6c7-4096-b1fb-3e64de5e099a,Restaurant 2,Philadelphia,NY,Chinese,1,Low,2022-11-01,Thursday,1,1.0,0.0,1.0,1.0,29.0,29.0,27.46,27.46,3.69,True
f37b17d4-a786-4ec5-bf74-fd0405de96f7,Restaurant 7,Philadelphia,NY,American (New),1,Low,2024-02-01,Friday,1,1.0,0.0,1.0,1.0,39.0,39.0,37.3,37.3,5.89,True
96060ead-4793-4cbe-869c-f2dc3e186cdc,Restaurant 1057,Philadelphia,NY,Burgers,3,Average,2024-03-01,Friday,1,1.0,0.0,1.0,1.0,28.0,28.0,52.93,52.93,7.24,True
5099fcfd-f316-438f-8ac1-7e344eacd601,Restaurant 24,Philadelphia,NY,Coffee & Tea,1,Low,2024-03-01,Thursday,1,1.0,0.0,1.0,1.0,10.0,10.0,20.86,20.86,7.68,True
298f9476-abf4-4686-aff2-c3072f4a8f26,Restaurant 1060,Philadelphia,NY,Sushi,3,Average,2022-03-01,Monday,1,1.0,0.0,1.0,0.0,60.0,60.0,20.21,20.21,6.7,True
d97c5d40-0d71-4df7-88db-6df30563b36a,Restaurant 47,Philadelphia,NY,Chinese,1,Low,2022-12-01,Thursday,1,1.0,0.0,1.0,1.0,45.0,45.0,11.66,11.66,3.69,True
e7352eaa-c694-44a5-a670-e944f17914f0,Restaurant 1096,Philadelphia,NY,Coffee & Tea,3,Average,2023-04-01,Monday,1,1.0,0.0,1.0,0.0,56.0,56.0,22.67,22.67,4.07,True
5a375f5d-0922-4c68-b1fb-60663f29dbc0,Restaurant 59,Philadelphia,NY,Chinese,1,Low,2024-09-01,Saturday,1,1.0,0.0,1.0,1.0,32.0,32.0,33.78,33.78,2.46,True
cffe33bf-1698-4197-bdca-f40770074e4b,Restaurant 1100,Philadelphia,NY,American (New),3,Average,2024-10-01,Monday,1,1.0,0.0,1.0,1.0,10.0,10.0,25.33,25.33,4.44,True
c3e355af-1040-46b2-bfb7-02b686674d50,Restaurant 1103,Philadelphia,NY,Chinese,3,Average,2022-02-01,Monday,1,1.0,0.0,1.0,1.0,26.0,26.0,17.38,17.38,2.39,True
0365a1ea-9ca0-435c-9685-3c96fe5c460d,Restaurant 1105,Philadelphia,NY,Burgers,3,Average,2022-08-01,Tuesday,1,1.0,0.0,1.0,0.0,56.0,56.0,13.91,13.91,6.05,True
c13eddfa-ef0a-40e4-a8fc-d94c8b71948d,Restaurant 69,Philadelphia,NY,Chinese,1,Low,2024-05-01,Monday,1,1.0,0.0,1.0,1.0,42.0,42.0,19.84,19.84,4.33,True
02d00be4-8b01-45a5-a452-a6fa965fa8e9,Restaurant 1114,Philadelphia,NY,Pizza,3,Average,2024-08-01,Saturday,1,1.0,0.0,1.0,1.0,49.0,49.0,39.42,39.42,3.89,True
063d3473-d07e-4b6d-bdd5-1986ea61e436,Restaurant 1116,Philadelphia,NY,Sushi,3,Average,2022-06-01,Monday,1,1.0,0.0,1.0,1.0,30.0,30.0,29.06,29.06,7.83,True
d120f4a6-15d8-4184-9a94-29cd185705c0,Restaurant 126,Philadelphia,NY,Burgers,1,Low,2023-03-01,Wednesday,1,1.0,0.0,1.0,1.0,43.0,43.0,27.66,27.66,2.45,True
fec37f86-aa4f-4db4-9265-1d75f06af877,Restaurant 127,Philadelphia,NY,Pizza,1,Low,2023-01-01,Tuesday,1,1.0,0.0,1.0,1.0,22.0,22.0,28.51,28.51,6.32,True
1ec7f9db-06e8-4a5d-8a93-a7a7fbb637cc,Restaurant 1179,Philadelphia,NY,Italian,3,Average,2023-09-01,Sunday,1,1.0,0.0,1.0,1.0,10.0,10.0,23.1,23.1,2.04,True
327ace53-d67d-4447-a058-fca86dead6b8,Restaurant 1189,Philadelphia,NY,Seafood,3,Average,2024-05-01,Sunday,1,1.0,0.0,1.0,1.0,40.0,40.0,25.07,25.07,5.86,True
79e489a0-38cc-4719-a689-7abac44f0c10,Restaurant 153,Philadelphia,NY,Chinese,1,Low,2024-02-01,Saturday,1,1.0,0.0,1.0,1.0,19.0,19.0,33.33,33.33,6.63,True
4b8d4948-c14d-4911-be86-42b214d345d5,Restaurant 1210,Philadelphia,NY,Thai,4,Strong,2022-11-01,Tuesday,1,1.0,0.0,1.0,1.0,39.0,39.0,14.14,14.14,2.39,True
1ffb7371-3bdd-4f43-bb37-364b43d2b53b,Restaurant 168,Philadelphia,NY,Italian,1,Low,2023-01-01,Monday,1,1.0,0.0,1.0,1.0,29.0,29.0,21.84,21.84,4.48,True
f8e1f755-8325-43dc-bb9c-b0ec3f71272b,Restaurant 169,Philadelphia,NY,Burgers,1,Low,2022-12-01,Friday,1,1.0,0.0,1.0,1.0,37.0,37.0,19.99,19.99,3.38,True
38c0b299-0de7-4c08-bbab-70f27eb5f983,Restaurant 1217,Philadelphia,NY,Mexican,4,Strong,2023-12-01,Sunday,1,1.0,0.0,1.0,0.0,51.0,51.0,16.62,16.62,3.54,True
6c488b5a-1b56-4287-9841-6d102265b707,Restaurant 184,Philadelphia,NY,Chinese,1,Low,2023-08-01,Sunday,1,1.0,0.0,1.0,1.0,31.0,31.0,42.19,42.19,6.4,True
41af0b3d-cc13-4170-8677-a9ff4a0b8587,Restaurant 1266,Philadelphia,NY,Burgers,4,Strong,2024-01-01,Thursday,1,1.0,0.0,1.0,1.0,10.0,10.0,26.49,26.49,5.64,True
0a70f56d-dc81-418d-8d3d-df8febb33d1b,Restaurant 1276,Philadelphia,NY,Pizza,4,Strong,2024-06-01,Thursday,1,1.0,0.0,1.0,1.0,31.0,31.0,12.97,12.97,3.93,True
2e035901-c4b2-4026-83ea-2d57ddb80151,Restaurant 1278,Philadelphia,NY,Italian,4,Strong,2023-09-01,Friday,1,1.0,0.0,1.0,1.0,38.0,38.0,13.23,13.23,7.56,True
e2c5120f-4685-4868-a145-2da148452a59,Restaurant 1282,Philadelphia,NY,Coffee & Tea,4,Strong,2024-08-01,Thursday,1,1.0,0.0,1.0,1.0,42.0,42.0,39.38,39.38,4.31,True
353679c0-b6cf-4b88-8a6c-939619a08447,Restaurant 232,Philadelphia,NY,Thai,1,Low,2024-12-01,Tuesday,1,1.0,0.0,1.0,1.0,39.0,39.0,36.28,36.28,1.0,True
c9b1e53e-1290-451e-a352-412069e5b535,Restaurant 239,Philadelphia,NY,Sushi,1,Low,2024-05-01,Friday,1,1.0,0.0,1.0,1.0,28.0,28.0,58.62,58.62,1.37,True
4ce90dc4-21f7-4d01-a00c-7bc039719b7e,Restaurant 253,Philadelphia,NY,Mexican,1,Low,2022-07-01,Tuesday,1,1.0,0.0,1.0,1.0,32.0,32.0,13.74,13.74,7.44,True
ac1068c0-1db2-4a25-9f08-90c6f0bd239f,Restaurant 1285,Philadelphia,NY,Pizza,4,Strong,2023-05-01,Thursday,1,1.0,0.0,1.0,1.0,35.0,35.0,27.98,27.98,2.68,True
728edd11-307d-472b-95b1-69e8bff5f75f,Restaurant 278,Philadelphia,NY,Thai,1,Low,2022-02-01,Saturday,1,1.0,0.0,1.0,1.0,36.0,36.0,34.26,34.26,5.02,True
fad6bf46-cf2e-4ece-a7e3-97c2a1ca7103,Restaurant 314,Philadelphia,NY,Coffee & Tea,1,Low,2024-02-01,Sunday,1,1.0,0.0,1.0,1.0,14.0,14.0,66.84,66.84,2.3,True
f6ff3cd3-be23-4c66-bbfe-90acaf1dbd1c,Restaurant 315,Philadelphia,NY,Thai,1,Low,2024-01-01,Friday,1,1.0,0.0,1.0,0.0,36.0,36.0,35.85,35.85,4.36,True
51574129-05a3-4c6c-ad79-2db0a1cc99dd,Restaurant 316,Philadelphia,NY,Chinese,1,Low,2024-08-01,Tuesday,1,1.0,0.0,1.0,0.0,46.0,46.0,44.92,44.92,1.03,True
88eeb713-088a-4c7d-a7c3-dcaf7dc7e7cb,Restaurant 1338,Philadelphia,NY,Chinese,4,Strong,2023-01-01,Wednesday,1,1.0,0.0,1.0,1.0,25.0,25.0,24.75,24.75,6.01,True
1edf6834-b795-47ff-9df4-f7d8c814259b,Restaurant 1345,Philadelphia,NY,Burgers,4,Strong,2023-11-01,Friday,1,1.0,0.0,1.0,1.0,14.0,14.0,24.02,24.02,2.04,True
d910e224-61c9-4140-a64c-618d1dc93073,Restaurant 330,Philadelphia,NY,Chinese,1,Low,2022-04-01,Sunday,1,1.0,0.0,1.0,0.0,42.0,42.0,8.0,8.0,7.3,True
12f16d9a-5a6a-4fd5-b81a-4e7f8651d940,Restaurant 332,Philadelphia,NY,Mexican,1,Low,2022-02-01,Sunday,1,1.0,0.0,1.0,0.0,42.0,42.0,20.21,20.21,1.94,True
2d700e6c-01a1-4142-b5b3-cf99305e822c,Restaurant 1364,Philadelphia,NY,Coffee & Tea,4,Strong,2023-03-01,Friday,1,1.0,0.0,1.0,0.0,45.0,45.0,24.3,24.3,7.26,True
180960e6-f823-4317-9f3e-438b57ef4c5c,Restaurant 345,Philadelphia,NY,Sushi,1,Low,2022-12-01,Thursday,1,1.0,0.0,1.0,1.0,29.0,29.0,8.0,8.0,4.83,True
e4dd73f6-70d3-4437-98a7-28efa8873ba4,Restaurant 1371,Philadelphia,NY,Seafood,4,Strong,2024-08-01,Friday,1,1.0,0.0,1.0,1.0,21.0,21.0,33.92,33.92,4.4,True
